id;nome;cidade_id;excluido;tabela_id;referencia;bairro_id_pai
31421;NOVA MORADA;499;0;;;
31422;CENTRO;501;0;;;
31423;CENTRO;505;0;;;
31424;CENTRO;506;0;;;
31425;CENTRO;507;0;;;
31426;BORGES;511;0;;;
31427;BANHEIRO;513;0;;;
31428;CENTRO;516;0;;;
31429;CENTRO;519;0;;;
31430;CENTRO;521;0;;;
31431;CENTRO;523;0;;;
31432;CENTRO;525;0;;;
31433;CENTRO;526;0;;;
31434;CENTRO;528;0;;;
31435;CENTRO;1848;0;;;
31436;CENTRO;1845;0;;;
31437;CENTRO;1849;0;;;
31438;COQUEIRAL DE ARACRUZ;1852;0;;;
31439;CENTRO;1858;0;;;
31440;CENTRO;1861;0;;;
31441;CENTRO;1863;0;;;
31442;CENTRO;1865;0;;;
31443;CENTRO;1869;0;;;
31444;CENTRO;1877;0;;;
31445;CENTRO;1881;0;;;
31446;CENTRO;1884;0;;;
31447;CENTRO;1885;0;;;
31448;CENTRO;1888;0;;;
31449;CENTRO;1892;0;;;
31450;CENTRO;1896;0;;;
31451;CENTRO;1903;0;;;
31452;CENTRO;1907;0;;;
31453;CENTRO;1910;0;;;
31454;CENTRO;1915;0;;;
31455;CENTRO;1916;0;;;
31456;CENTRO;1918;0;;;
31457;CENTRO;1923;0;;;
31458;CENTRO;1927;0;;;
31460;CENTRO;1929;0;;;
31461;CENTRO;1930;0;;;
31462;CENTRO;1934;0;;;
31463;CENTRO;1935;0;;;
31464;CENTRO;1939;0;;;
31465;CENTRO;1941;0;;;
31466;CENTRO;1942;0;;;
31467;CENTRO;1946;0;;;
31468;CENTRO;1954;0;;;
31469;CENTRO;1957;0;;;
31470;CENTRO;1962;0;;;
31471;CENTRO;1964;0;;;
31472;PORTO BARRA DO RIACHO;1969;0;;;
31473;CENTRO;1971;0;;;
31474;CENTRO;1978;0;;;
31475;CENTRO;1981;0;;;
31476;CENTRO;1988;0;;;
31477;CENTRO;1992;0;;;
31478;CENTRO;1994;0;;;
31479;CENTRO;2003;0;;;
31480;CENTRO;2006;0;;;
31481;CENTRO;2017;0;;;
31482;CENTRO;2019;0;;;
31483;CENTRO;2035;0;;;
31484;CENTRO;2037;0;;;
31486;CENTRO;2042;0;;;
31487;CENTRO;2043;0;;;
31489;RESIDENCIAL HUGO DE MORAES;2174;0;;;
31490;ALTO CALÇADO;1805;0;;;
31491;ALTO CALDEIRÃO;1806;0;;;
31492;CENTRO;2050;0;;;
31493;ALTO CASTELINO;10111;0;;;
31494;CENTRO;2053;0;;;
31495;ALTO MUTUM PRETO;1807;0;;;
31496;JARDIM BRASÍLIA;2055;0;;;
31497;CENTRO;2056;0;;;
31498;CENTRO;2060;0;;;
31500;IPIRANGA;2061;0;;;
31501;CENTRO;2098;0;;;
31502;ANUTIBA;1812;0;;;
31503;ARACÊ;1815;0;;;
31504;ARACUÍ;1817;0;;;
31505;CENTRO;2086;0;;;
31506;CENTRO;2099;0;;;
31507;CENTRO;2116;0;;;
31508;CENTRO;2127;0;;;
31509;CENTRO;2135;0;;;
31510;ARAGUAIA;1818;0;;;
31511;CENTRO;2137;0;;;
31512;CENTRO;529;0;;;
31513;CENTRO;530;0;;;
31514;CENTRO;2138;0;;;
31515;CENTRO;533;0;;;
31516;CENTRO;534;0;;;
31517;CENTRO;535;0;;;
31518;CENTRO;536;0;;;
31519;CENTRO;537;0;;;
31520;CENTRO;2141;0;;;
31521;CENTRO;2143;0;;;
31522;CENTRO;538;0;;;
31523;CENTRO;539;0;;;
31524;CENTRO;543;0;;;
31525;CENTRO;2149;0;;;
31526;CENTRO;544;0;;;
31527;CENTRO;545;0;;;
31528;CENTRO;546;0;;;
31529;CENTRO;547;0;;;
31530;CENTRO;2155;0;;;
31531;CENTRO;549;0;;;
31532;ARARAÍ;1819;0;;;
31533;CENTRO;551;0;;;
31534;CENTRO;552;0;;;
31535;CENTRO;2164;0;;;
31536;BARRA DE NOVO BRASIL;1824;0;;;
31537;CENTRO;554;0;;;
31538;LOTEAMENTO POUSADA DOS PÁSSAROS;4163;0;;;
31539;CENTRO;2165;0;;;
31540;CENTRO;2181;0;;;
31541;CENTRO;2186;0;;;
31542;LAGOLANDIA;2219;0;;;
31543;CENTRO;2222;0;;;
31544;CENTRO;2224;0;;;
31545;CENTRO;2232;0;;;
31546;CENTRO;2236;0;;;
31547;CENTRO;2255;0;;;
31548;NÚCLEO HABITACIONAL NOVO GAMA;2258;0;;;
31549;CENTRO;556;0;;;
31550;CENTRO;559;0;;;
31551;CENTRO;561;0;;;
31552;CENTRO;2266;0;;;
31553;CENTRO;565;0;;;
31554;CENTRO;567;0;;;
31555;BONSUCESSO;1834;0;;;
31556;BRAÇO DO RIO;1835;0;;;
31557;CENTRO;2282;0;;;
31558;CENTRO;571;0;;;
31559;CENTRO;572;0;;;
31560;CENTRO;575;0;;;
31561;CENTRO;2290;0;;;
31562;CENTRO;2318;0;;;
31563;CENTRO;2320;0;;;
31564;CENTRO;577;0;;;
31565;CENTRO;2324;0;;;
31566;CENTRO;2341;0;;;
31567;CAFÉ;1840;0;;;
31568;BURARAMA;1837;0;;;
31569;CACHOEIRINHA DE ITAÚNA;1838;0;;;
31570;CELINA;1846;0;;;
31571;CONCEIÇÃO DO MUQUI;1850;0;;;
31572;COTOXÉ;1854;0;;;
31573;CRISTAL DO NORTE;1855;0;;;
31574;DESENGANO;1857;0;;;
31575;CENTRO;2340;0;;;
31576;DUAS BARRAS;1864;0;;;
31577;CENTRO;2345;0;;;
31578;VALPARAISO I - ETAPA A;2361;0;;;
31579;ESTRELA DO NORTE;1866;0;;;
31580;CENTRO;2365;0;;;
31581;FARTURA;1867;0;;;
31582;FAZENDA GUANDÚ;1868;0;;;
31583;GARRAFÃO;1870;0;;;
31584;GOVERNADOR LACERDA DE AGUIAR;1873;0;;;
31585;GOVERNADOR LINDENBERG;1874;0;;;
31586;GUARANÁ;1878;0;;;
31587;GUARAREMA;1880;0;;;
31588;IBITUBA;1887;0;;;
31589;IMBURANA;1889;0;;;
31591;SANTA ISABEL;1893;0;;;
31592;ITABAIANA;1894;0;;;
31593;ITAÇU;1895;0;;;
31594;ITAIMBÉ;1898;0;;;
31596;ITAMIRA;1900;0;;;
31597;ITAPECOÁ;1902;0;;;
31598;ITAPERUMA;1904;0;;;
31599;ITAUNAS;1908;0;;;
31600;ITAUNINHAS;1909;0;;;
31601;JABAQUARA;1911;0;;;
31602;JACIGUÁ;1913;0;;;
31603;JACUPEMBA;1914;0;;;
31604;JOAÇUBA;1917;0;;;
31605;JOATUBA;1919;0;;;
31606;JOSÉ CARLOS;1920;0;;;
31607;LAJINHA DE PANCAS;1922;0;;;
31608;LIMOEIRO;1924;0;;;
31609;MANGARAÍ;1926;0;;;
31610;VILA MATILDE;1931;0;;;
31611;MELGAÇO;1932;0;;;
31612;MENINO JESUS;1933;0;;;
31613;MONTE CARMELO;1936;0;;;
31614;MONTE PIO;1937;0;;;
31615;MONTE SINAI;1938;0;;;
31616;MUNDO NOVO;1940;0;;;
31617;NESTOR GOMES;1943;0;;;
31618;NOVO BRASIL;1948;0;;;
31619;PAINEIRAS;1951;0;;;
31620;PALMEIRA;1952;0;;;
31621;PALMERINO;1953;0;;;
31622;PARAJÚ;1955;0;;;
31623;VILA PAULISTA;1956;0;;;
31624;PENDANGA;1958;0;;;
31625;PEQUIÁ;1959;0;;;
31626;PERDIÇÃO;1960;0;;;
31627;PIAÇÚ;1961;0;;;
31628;PIRACEMA;1963;0;;;
31629;PONTE DE ITABAPOANA;1965;0;;;
31630;VILA PONTÕES;1967;0;;;
31632;PORANGA;1968;0;;;
31633;PRAIA GRANDE;1970;0;;;
31634;QUILÔMETRO 14 DO MUTUM;1974;0;;;
31635;VILA DO RIACHO;1976;0;;;
31636;RIBEIRÃO DO CRISTO;1977;0;;;
31637;RIO MUQUÍ;1980;0;;;
31639;RIVE;1983;0;;;
31640;SAGRADA FAMÍLIA;1984;0;;;
31641;SANTA ANGÉLICA;1985;0;;;
31642;SANTA CRUZ;1986;0;;;
31643;SANTA JÚLIA;1987;0;;;
31644;SANTA LUZIA DE MANTENÓPOLIS;1989;0;;;
31645;SANTA LUZIA DO AZUL;1990;0;;;
31646;SANTA MARTA;1993;0;;;
31647;SANTÍSSIMA TRINDADE;1996;0;;;
31648;SANTO AGOSTINHO;1997;0;;;
31649;SANTO ANTÔNIO;1998;0;;;
31650;SANTO ANTÔNIO DO CANAÃ;1999;0;;;
31651;SANTO ANTÔNIO DO MUQUI;2000;0;;;
31652;SANTO ANTÔNIO DO POUSOALEGRE;2001;0;;;
31653;CENTRO;8180;0;;;
31654;SANTO ANTÔNIO DO QUINZE;2002;0;;;
31655;CENTRO;8951;0;;;
31656;SÃO FRANCISCO;2004;0;;;
31657;SÃO GERALDO;2007;0;;;
31659;SÃO JOÃO DE PETRÓPOLIS;2009;0;;;
31660;SÃO JOÃO DE VIÇOSA;2010;0;;;
31661;SÃO JOÃO DO SOBRADO;2011;0;;;
31662;SÃO JORGE DA BARRA SECA;10114;0;;;
31663;SÃO JORGE DO OLIVEIRA;2013;0;;;
31664;LAMBARI;9176;0;;;
31665;RESIDENCIAL BRISAS DA MATA;2174;0;;;
31666;SÃO JORGE DO TIRADENTES;2014;0;;;
31667;SÃO JOSÉ DAS TORRES;2015;0;;;
31668;SÃO JOSÉ DE MANTENÓPOLIS;2016;0;;;
31669;SÃO JOSÉ DO SOBRADINHO;2018;0;;;
31670;SÃO PEDRO DE ITABAPOANA;2021;0;;;
31671;SÃO PEDRO DE RATES;2022;0;;;
31672;CENTRO;2024;0;;;
31673;SÃO TIAGO;2025;0;;;
31674;CENTRO;8967;0;;;
31675;RIVIERA DE SÃO LOURENÇO;8967;0;;;
31676;SAPUCAIA;2027;0;;;
31677;SERRA PELADA;2029;0;;;
31678;SOBREIRO;2030;0;;;
31679;LARANJEIRAS;9013;0;;;
31680;TIMBUÍ;2032;0;;;
31681;JORDANÉSIA;9290;0;;;
31682;CENTRO;9016;0;;;
31683;CENTRO;9030;0;;;
31684;CENTRO;8921;0;;;
31685;CENTRO;9108;0;;;
31686;BATATAL;9108;0;;;
31687;VERGUEIRO;9108;0;;;
31688;BRAÇO;8991;0;;;
31689;VILA ITAPEUNA;9241;0;;;
31690;CENTRO;9114;0;;;
31691;CIPÓ;9114;0;;;
31692;CENTRO;9210;0;;;
31693;BARRA DO RIBEIRA;9210;0;;;
31694;RÓCIO;9210;0;;;
31695;CENTRO;9211;0;;;
31696;PEDRINHAS;9211;0;;;
31697;CENTRO;8090;0;;;
31698;BELAS ARTES;9237;0;;;
31699;CENTRO;7771;0;;;
31700;CENTRO;9253;0;;;
31701;ANA DIAS;8887;0;;;
31702;CENTRO;9271;0;;;
31703;CENTRO;9299;0;;;
31704;PALMEIRAS;9301;0;;;
31705;BARNABÉS;9301;0;;;
31706;CENTRO;9338;0;;;
31707;TERRA PRETA;9338;0;;;
31708;RESIDENCIAL AÇAÍ I;9316;0;;;
31709;RESIDENCIAL AÇAÍ II;9316;0;;;
31710;JARDIM DO CAJU II;9316;0;;;
31711;MORADA NOVA;4048;0;;;
31712;CENTRO;9362;0;;;
31713;CENTRO;9374;0;;;
31714;AGENOR DE CAMPOS;9374;0;;;
31715;CENTRO;9476;0;;;
31716;CENTRO;9457;0;;;
31717;VILA FIGUEREDO;9568;0;;;
31718;CENTRO;9661;0;;;
31719;NOSSA SENHORA DOS REMÉDIOS;9401;0;;;
31720;CENTRO;9687;0;;;
31721;CENTRO;9773;0;;;
31722;MARIA REZENDE;4048;0;;;
31723;BERTO CÍRIO;7914;0;;;
31724;PLANALTO;7710;0;;;
31725;CENTRO;7656;0;;;
31726;SAPUCAIA II;2980;0;;;
31727;CENTRO;7733;0;;;
31728;JARDIM DO INGÁ;2222;0;;;
31729;PARQUE RIO BRANCO;2361;0;;;
31730;ALTO UMUARAMA;4048;0;;;
31731;CENTRO;8768;0;;;
31732;POSSE D'ABADIA;2291;0;;;
31733;CENTRO;7768;0;;;
31734;INCRA 8;1779;0;;;
31735;SÃO BENTO DE UCRÂNIA;2034;0;;;
31736;VIEIRA MACHADO;2039;0;;;
31737;VILA NELITA;2040;0;;;
31738;VILA NOVA DE BANANAL;2041;0;;;
31739;VILA VERDE;2045;0;;;
31740;RESIDENCIAL NATO VETORASSO;9659;0;;;
31741;VINHÁTICO;2046;0;;;
31742;VINTE E CINCO DE JULHO;2047;0;;;
31743;CENTRO;7821;0;;;
31744;CENTRO;7850;0;;;
31745;CENTRO;7744;0;;;
31746;PARQUE SÃO BERNARDO;2361;0;;;
31748;ULISSES GUIMARÃES;1078;0;;;
31749;CENTRO;3206;0;;;
31750;JERUSALÉM;1078;0;;;
31751;ÁREA DE DESENVOLVIMENTO ECONÔMICO - CENTRO NORTE;1781;0;;;
31752;ARUTEF;1078;0;;;
31753;SETOR CENTRAL;2067;0;;;
31754;CAPELINHA;2067;0;;;
31755;SETOR CENTRAL;9807;0;;;
31757;DEPASA;9809;0;;;
31758;SETOR CENTRAL;9814;0;;;
31759;PLANALTO IPIRANGA;4511;0;;;
31760;SETOR CENTRAL;2102;0;;;
31761;JARDIM COSTA VERDE;4511;0;;;
31762;SANTA MARIA;4511;0;;;
31763;CHÁCARAS NOVA BOA VISTA;9189;0;;;
31766;ESTÂNCIA;2209;0;;;
31767;CENTRO;6254;0;;;
31768;NAVESLÂNDIA;2209;0;;;
31769;LUA NOVA;2228;0;;;
31770;SETOR CENTRAL;2228;0;;;
31772;PLANALTO;2276;0;;;
31773;NOVA VISTA;3234;0;;;
31774;CENTRO;6838;0;;;
31775;ALTO DA BOA VISTA;3234;0;;;
31776;CENTRO;5756;0;;;
31777;CENTRO;5873;0;;;
31778;CENTRO;5889;0;;;
31779;CENTRO;6051;0;;;
31780;CENTRO;6219;0;;;
31781;CENTRO;6272;0;;;
31782;CENTRO;6333;0;;;
31783;CENTRO;6431;0;;;
31784;CENTRO;6438;0;;;
31785;CENTRO;6443;0;;;
31786;CENTRO;6543;0;;;
31787;CENTRO;6564;0;;;
31788;CENTRO;6590;0;;;
31789;CENTRO;6670;0;;;
31790;CENTRO;6812;0;;;
31791;CAMPESTRE;3234;0;;;
31794;SANTA MATILDE;3234;0;;;
31795;SÃO GERALDO;7267;0;;;
31796;CAIÇARA DO NORTE;7146;0;;;
31797;DISTRITO SALVA VIDA;7253;0;;;
31799;MIRANDA;7152;0;;;
31800;POVOADO LAGOA NOVA;7213;0;;;
31801;MURIÚ;7155;0;;;
31803;PRIMEIRA LAGOA;7155;0;;;
31804;MASSARANDUBA;7155;0;;;
31805;PATANÉ;7135;0;;;
31806;PIRANGI DO NORTE (DISTRITO LITORAL);7229;0;;;
31807;SANTA FÉ;7255;0;;;
31808;FIRMAMENTO;7170;0;;;
31809;CÓRREGO DE SÃO MATEUS;7159;0;;;
31810;ROSÁRIO;7251;0;;;
31811;JATOBÁ;7233;0;;;
31812;MATA DE SÃO BRAZ;7214;0;;;
31813;POVOADO CAIÇARA;7226;0;;;
31814;SÃO JOSÉ DO POTENGI;7248;0;;;
31815;PIPA;7298;0;;;
31816;PIAU;7298;0;;;
31817;MANIBU;7271;0;;;
31819;BARRA DE CUNHAÚ;7151;0;;;
31820;PIQUIRÍ;7151;0;;;
31821;COBÉ DE CIMA;7307;0;;;
31822;COQUEIROS;7268;0;;;
31823;JARDIM LOLA;7268;0;;;
31824;GENIPAPO;7268;0;;;
31825;OITEIROS;7268;0;;;
31826;SERRINHA;7268;0;;;
31827;URUAÇU;7268;0;;;
31828;IGREJA NOVA;7181;0;;;
31829;CHÁCARAS PANAINO;9189;0;;;
31830;JARDIM ALINE;9189;0;;;
31831;JARDIM BOA ESPERANÇA;9189;0;;;
31832;JARDIM CONCEIÇÃO;9189;0;;;
31833;JARDIM ESTEFÂNIA;9189;0;;;
31834;JARDIM NOVA EUROPA;9189;0;;;
31835;JARDIM NOVA HORTOLÂNDIA II;9189;0;;;
31836;GABIROBA;3234;0;;;
31838;JARDIM PAULISTINHA;9189;0;;;
31839;JARDIM IPÊ;9189;0;;;
31840;JARDIM SANTIAGO;9189;0;;;
31841;JARDIM SÃO BENEDITO;9189;0;;;
31842;JARDIM TERRAS DE SANTO ANTÔNIO;9189;0;;;
31843;SILVOLÂNDIA;2326;0;;;
31844;JARDIM VILLAGIO GHIRALDELLI;9189;0;;;
31845;JARDIM DAS OLIVEIRAS;2336;0;;;
31846;SETOR CENTRAL;2344;0;;;
31847;LOTEAMENTO RECANTO DO SOL;9189;0;;;
31848;NOVA BRASILENE;9837;0;;;
31849;BARRA DO OURO;9860;0;;;
31851;NÚCLEO SANTA ISABEL;9189;0;;;
31852;SETOR CENTRAL;9876;0;;;
31853;SETOR CENTRAL;9879;0;;;
31854;SETOR CENTRAL;9898;0;;;
31855;PARQUE HORIZONTE;9189;0;;;
31856;PROJETO FILADÉLFIA;9904;0;;;
31857;PROJETO SUDAN;9904;0;;;
31858;SETOR CENTRAL;9935;0;;;
31859;SETOR CENTRAL;9938;0;;;
31860;SETOR CENTRAL;9950;0;;;
31861;EDEALINA II;2158;0;;;
31862;CERÂMICA SÃO LUIS;2158;0;;;
31863;PARQUE PERÓN;9189;0;;;
31865;VILA AMÉRICA;9189;0;;;
31866;VILA CONQUISTA;9189;0;;;
31867;VILA GUEDES;9189;0;;;
31868;VILA SANTA ROSA;3234;0;;;
31869;JARDIM IKARAÍ;4511;0;;;
31870;NOVA ERA;4511;0;;;
31871;SÃO JORGE;4511;0;;;
31872;VITÓRIA RÉGIA;4511;0;;;
31873;REDENÇÃO;1078;0;;;
31874;CAPELA DO PIÇARRÃO;4511;0;;;
31875;VILA OPERÁRIA;4511;0;;;
31876;QUINZE DE MAIO;4511;0;;;
31877;JARDIM CAMPOS VERDES;4511;0;;;
31878;JEANNE;4511;0;;;
31879;COHAB SETE DE MAIO;4511;0;;;
31880;COHAB VINTE E QUATRO DE DEZEMBRO;4511;0;;;
31881;COHAB PRIMAVERA;4511;0;;;
31882;PARQUE AMBAR;4511;0;;;
31883;CENTRO;8019;0;;;
31884;CENTRO;3016;0;;;
31891;CENTRO;2694;0;;;
31892;ARRAIAL LAZAREDO;2694;0;;;
31893;CORREDOR PEDREGULHO;2694;0;;;
31895;ELDORADO;2038;0;;;
31896;RESIDENCIAL RECREIO PANORAMA;2174;0;;;
31897;CONDOMÍNIO VILA RESIDENCIAL DE CONCEIÇÃO;3234;0;;;
31898;BÁLSAMOS;3234;0;;;
31899;JARDIM DOS IPÊS;3234;0;;;
31900;CENTRO;8771;0;;;
31901;UNIVERSAL;2038;0;;;
31902;INDUSTRIAL;2038;0;;;
31903;VILA BETÂNIA;2038;0;;;
31904;JUCÚ;2038;0;;;
31905;ALECRIM;579;0;;;
31906;DINÁ BORGES;579;0;;;
31907;MOTOR;579;0;;;
31909;CENTRO;8847;0;;;
31910;CENTRO;8769;0;;;
31911;SANTA ISABEL DO RIO PRETO;7055;0;;;
31912;CENTRO;6857;0;;;
31913;CENTRO;8774;0;;;
31914;CENTRO;8780;0;;;
31915;CENTRO;8776;0;;;
31916;CENTRO;8778;0;;;
31917;CENTRO;8850;0;;;
31918;CENTRO;8779;0;;;
31919;CENTRO;8782;0;;;
31920;CENTRO;8781;0;;;
31921;CENTRO;8783;0;;;
31922;CENTRO;8784;0;;;
31923;CENTRO;8787;0;;;
31924;CENTRO;8795;0;;;
31925;CIDADE NOVA;8788;0;;;
31926;CENTRO;8791;0;;;
31927;CENTRO;8794;0;;;
31928;CENTRO;8796;0;;;
31929;CENTRO;8797;0;;;
31930;CENTRO;8799;0;;;
31931;CENTRO;8801;0;;;
31932;CENTRO;8800;0;;;
31933;ACIOLI;1797;0;;;
31934;CENTRO;8802;0;;;
31935;CENTRO;8804;0;;;
31936;CENTRO;8805;0;;;
31937;CENTRO;8807;0;;;
31938;CENTRO;8808;0;;;
31939;CENTRO;8786;0;;;
31940;TANCREDO NEVES;8789;0;;;
31941;CENTRO;8814;0;;;
31942;CENTRO;8816;0;;;
31943;CENTRO;8817;0;;;
31944;CENTRO;8820;0;;;
31945;DISTRITO INDUSTRIAL II;3234;0;;;
31946;CENTRO;8792;0;;;
31947;CENTRO;8828;0;;;
31948;CENTRO;8829;0;;;
31949;CENTRO;8793;0;;;
31950;CENTRO;8830;0;;;
31951;RIBEIRA DE BAIXO;3234;0;;;
31952;CENTRO;8831;0;;;
31953;CENTRO;8832;0;;;
31954;CENTRO;8833;0;;;
31955;CENTRO;8806;0;;;
31956;BARRO BRANCO;3234;0;;;
31957;CENTRO;8834;0;;;
31958;CENTRO;8835;0;;;
31959;CENTRO;8837;0;;;
31960;CENTRO;8811;0;;;
31961;CENTRO;8840;0;;;
31962;CENTRO;8813;0;;;
31963;CHAPADA;3234;0;;;
31964;CENTRO;8841;0;;;
31965;CENTRO;8777;0;;;
31966;CENTRO;8818;0;;;
31967;PEDREIRA;3234;0;;;
31968;CENTRO;8790;0;;;
31969;CENTRO;8848;0;;;
31970;CENTRO;8819;0;;;
31971;CENTRO;8785;0;;;
31972;CENTRO;8827;0;;;
31973;CENTRO;8798;0;;;
31974;CENTRO;8852;0;;;
31975;CENTRO;8825;0;;;
31976;CENTRO;8849;0;;;
31977;CENTRO;8772;0;;;
31978;CENTRO;8826;0;;;
31979;CENTRO;8815;0;;;
31980;CENTRO;8810;0;;;
31981;CENTRO;8843;0;;;
31982;CENTRO;8822;0;;;
31983;CENTRO;8824;0;;;
31984;CENTRO;8838;0;;;
31985;CENTRO;8842;0;;;
31986;CENTRO;8846;0;;;
31987;CENTRO;8851;0;;;
31988;CENTRO;8839;0;;;
31989;CENTRO;7404;0;;;
31990;CENTRO;7416;0;;;
31991;ARROIO TEIXEIRA (DISTRITO);7539;0;;;
31992;ATLÂNTIDA SUL (DISTRITO);7925;0;;;
31993;ALBATROZ (DISTRITO);7774;0;;;
31994;MARILUZ (DISTRITO);7774;0;;;
31995;PRESIDENTE (DISTRITO);7774;0;;;
31996;SANTA TEREZINHA (DISTRITO);7774;0;;;
31998;PORTÃO I (DISTRITO);8108;0;;;
31999;CAMPO BONITO (DISTRITO);8242;0;;;
32000;CAMPO VICENTE;7906;0;;;
32001;CAPÃO NOVO (DISTRITO);7539;0;;;
32002;CENTRO;7548;0;;;
32003;CENTRO;7552;0;;;
32004;CATANDUVA GRANDE (DISTRITO);8108;0;;;
32006;COSTÃO;7883;0;;;
32008;CENTRO;7657;0;;;
32009;SOLIDÃO;7662;0;;;
32010;CENTRO;7673;0;;;
32011;ESCADINHAS;7717;0;;;
32012;CENTRO;7714;0;;;
32013;FAZENDA PIRES;7943;0;;;
32014;GENERAL NETO (DISTRITO);7443;0;;;
32015;CENTRO;7741;0;;;
32017;RECANTO PARAÍSO;3304;0;;;
32018;SANTA CECÍLIA;3304;0;;;
32019;CORUMBIANA DE VANESSA;3304;0;;;
32020;PRIMEIRO DE MAIO;3304;0;;;
32021;ESTRELA DALVA;3304;0;;;
32023;SÃO JOSÉ;3304;0;;;
32024;LAGOA JARDIM (DISTRITO);8242;0;;;
32025;LARANJEIRAS (DISTRITO);7925;0;;;
32026;CENTRO;7838;0;;;
32027;CENTRO;7844;0;;;
32028;CENTRO;7849;0;;;
32029;CENTRO;7883;0;;;
32031;MORRO DA PEDRA;7943;0;;;
32032;MORRO DO FORNO;7883;0;;;
32033;FRUTAL DE MINAS;4511;0;;;
32034;CENTRO;7930;0;;;
32035;JARDIM DOS GIRASSÓIS;4511;0;;;
32036;CENTRO;7942;0;;;
32037;CENTRO;7945;0;;;
32038;COHAB CANELLAS;4511;0;;;
32039;PEGA FOGO (DISTRITO);8227;0;;;
32041;PIXIRICA;7883;0;;;
32042;JARDIM ITORORÓ;4511;0;;;
32043;CONJUNTO AMARANTE;7268;0;;;
32044;VILA SUIÇA;4511;0;;;
32045;JARDIM PANORAMA;4511;0;;;
32046;VILA IPIRANGA;4511;0;;;
32047;VILA ARTHUR;4511;0;;;
32048;JARDIM SÃO FRANCISCO;4511;0;;;
32049;JARDIM GLÓRIA LL;4511;0;;;
32050;JARDIM NOVO NITERÓI;4511;0;;;
32051;VILA ADRIANA;4511;0;;;
32052;VILA MARGARIDAS;4511;0;;;
32053;VILA MARCIA;4511;0;;;
32054;VILA NANCY;4511;0;;;
32055;JARDIM DAS CANOAS;4511;0;;;
32056;JARDIM DAS ACÁCIAS;4511;0;;;
32057;JARDIM DAS PALMEIRAS;4511;0;;;
32058;VILA MARISTELA;4511;0;;;
32059;PARQUE DEL REY;4511;0;;;
32060;COLINAS VERDEJANTES;4511;0;;;
32061;JARDIM MARIANA;4511;0;;;
32063;CENTRO;8005;0;;;
32064;ALTO SERENATA;4019;0;;;
32065;DISTRITO INDUSTRIAL;4019;0;;;
32066;NOVA ESPERANÇA;4019;0;;;
32067;RIO DA ILHA (DISTRITO);8227;0;;;
32068;ROÇA DA ESTÂNCIA (DISTRITO);7844;0;;;
32070;CENTRO;8078;0;;;
32071;CHÁCARAS ALPHAVILLE;4019;0;;;
32072;CENTRO;8076;0;;;
32073;RECANTO VERDE;4019;0;;;
32074;SANTA LUZIA (DISTRITO);7925;0;;;
32075;JARDIM PRIMAVERA;7632;0;;;
32078;CENTRO;8253;0;;;
32079;CENTRO;8284;0;;;
32081;PACHECO;659;0;;;
32083;LINHA BONITA ALTA (DISTRITO);7653;0;;;
32084;LINHA BONITA BAIXA (DISTRITO);8066;0;;;
32086;LINHA SÃO JOÃO (DISTRITO);8066;0;;;
32087;DOM DIOGO (DISTRITO);7653;0;;;
32088;CENTRO;5996;0;;;
32089;CENTRO;9513;0;;;
32090;CENTRO;6311;0;;;
32091;CENTRO;6586;0;;;
32092;CENTRO;6150;0;;;
32093;CENTRO;6554;0;;;
32094;CENTRO;6796;0;;;
32095;JARDIM MONDALE;2298;0;;;
32096;RESIDENCIAL DOUTOR HÉRCULES PEREIRA HORTAL;8962;0;;;
32097;JARDIM SÃO FRANCISCO;8962;0;;;
32098;RESIDENCIAL SAN CONRADO;8962;0;;;
32099;ESTÂNCIA VILA VERDE;8962;0;;;
32100;JARDIM SÃO CARLOS;8962;0;;;
32101;DISTRITO INDUSTRIAL IV;8962;0;;;
32102;CENTRO;7823;0;;;
32103;SÃO SIMÃO;4511;0;;;
32104;NOVA FRONTEIRA;4511;0;;;
32105;JARDIM BUENOS AIRES;4511;0;;;
32106;JARDIM NOVO MUNDO;4511;0;;;
32107;CIDADE NOVA HOLLYWOOD;4511;0;;;
32108;PARQUE DO SABIÁ;4511;0;;;
32109;PARQUE DOS BANDEIRANTES;4511;0;;;
32111;JARDIM MARIA IZABEL;4511;0;;;
32112;PARQUE INDUSTRIAL ATLÂNTICO;4511;0;;;
32113;COHAB ASA BRANCA;4511;0;;;
32114;CIDADE DE DEUS;4511;0;;;
32115;COHAB ASA BELA;4511;0;;;
32116;JARDIM DAS REGINAS;4141;0;;;
32117;COHAB CABO MICHEL;4511;0;;;
32118;PARQUE DAS MANGABEIRAS;4511;0;;;
32119;PARQUE DAS NAÇÕES;4511;0;;;
32120;SÃO MARCOS;4511;0;;;
32121;JARDIM DAS FLORES;4511;0;;;
32122;PANAMERICANO;4511;0;;;
32123;JARDIM ESMERALDA;4511;0;;;
32124;JARDIM DE ALÁ;4511;0;;;
32125;BARROCADAS (DISTRITO);8108;0;;;
32126;SANTA MARIA;2349;0;;;
32127;SETOR CENTRAL;2349;0;;;
32128;CHÁCARA SANTO ANTÔNIO (ZONA LESTE);9668;0;;;
32130;SETOR CENTRAL;9904;0;;;
32131;SETOR CENTRAL;2158;0;;;
32133;NOSSA SENHORA DAS GRAÇAS;2909;0;;;
32134;RECANTO DAS PALMEIRAS;2909;0;;;
32135;ELDORADO;3531;0;;;
32136;UNIÃO;3531;0;;;
